county,precinct,office,district,candidate,party,votes,absentee,election_day
Westmoreland,2321 JEANNETTE - 2-1,U.S. House,14.0,Bibiana Boerio,DEM,79,0,78
Westmoreland,2321 JEANNETTE - 2-1,U.S. House,14.0,Guy Reschenthaler,REP,77,0,77
Westmoreland,2321 JEANNETTE - 2-1,State House,58.0,Mary Popovich,DEM,73,0,73
Westmoreland,2321 JEANNETTE - 2-1,State House,58.0,Justin Walsh,REP,83,0,83
Westmoreland,2322 JEANNETTE - 2-2,Straight Party,,Democratic,DEM,98,6,92
Westmoreland,2322 JEANNETTE - 2-2,Straight Party,,Republican,REP,56,0,56
Westmoreland,2322 JEANNETTE - 2-2,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2322 JEANNETTE - 2-2,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2322 JEANNETTE - 2-2,U.S. Senate,,Bob Casey Jr,DEM,168,7,161
Westmoreland,2322 JEANNETTE - 2-2,U.S. Senate,,Lou Barletta,REP,118,3,115
Westmoreland,2322 JEANNETTE - 2-2,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,2322 JEANNETTE - 2-2,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Westmoreland,2322 JEANNETTE - 2-2,Governor,,Tom Wolf,DEM,171,8,163
Westmoreland,2322 JEANNETTE - 2-2,Governor,,Scott R Wagner,REP,113,2,111
Westmoreland,2322 JEANNETTE - 2-2,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,2322 JEANNETTE - 2-2,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,2322 JEANNETTE - 2-2,U.S. House,14.0,Bibiana Boerio,DEM,164,9,155
Westmoreland,2322 JEANNETTE - 2-2,U.S. House,14.0,Guy Reschenthaler,REP,125,1,124
Westmoreland,2322 JEANNETTE - 2-2,State House,58.0,Mary Popovich,DEM,149,6,143
Westmoreland,2322 JEANNETTE - 2-2,State House,58.0,Justin Walsh,REP,143,4,139
Westmoreland,2330 JEANNETTE - 3,Straight Party,,Democratic,DEM,110,1,109
Westmoreland,2330 JEANNETTE - 3,Straight Party,,Republican,REP,178,4,174
Westmoreland,2330 JEANNETTE - 3,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2330 JEANNETTE - 3,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2330 JEANNETTE - 3,U.S. Senate,,Bob Casey Jr,DEM,206,5,201
Westmoreland,2330 JEANNETTE - 3,U.S. Senate,,Lou Barletta,REP,276,5,271
Westmoreland,2330 JEANNETTE - 3,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,2330 JEANNETTE - 3,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Westmoreland,2330 JEANNETTE - 3,Governor,,Tom Wolf,DEM,223,4,219
Westmoreland,2330 JEANNETTE - 3,Governor,,Scott R Wagner,REP,272,7,265
Westmoreland,2330 JEANNETTE - 3,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,2330 JEANNETTE - 3,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,2330 JEANNETTE - 3,U.S. House,14.0,Bibiana Boerio,DEM,205,4,201
Westmoreland,2330 JEANNETTE - 3,U.S. House,14.0,Guy Reschenthaler,REP,289,6,283
Westmoreland,2330 JEANNETTE - 3,State House,58.0,Mary Popovich,DEM,188,4,184
Westmoreland,2330 JEANNETTE - 3,State House,58.0,Justin Walsh,REP,310,7,303
Westmoreland,2340 JEANNETTE - 4,Straight Party,,Democratic,DEM,51,0,51
Westmoreland,2340 JEANNETTE - 4,Straight Party,,Republican,REP,18,0,18
Westmoreland,2340 JEANNETTE - 4,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,2340 JEANNETTE - 4,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2340 JEANNETTE - 4,U.S. Senate,,Bob Casey Jr,DEM,79,0,79
Westmoreland,2340 JEANNETTE - 4,U.S. Senate,,Lou Barletta,REP,27,0,27
Westmoreland,2340 JEANNETTE - 4,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,2340 JEANNETTE - 4,U.S. Senate,,Dale R Kerns Jr,LN,0,0,0
Westmoreland,2340 JEANNETTE - 4,Governor,,Tom Wolf,DEM,76,0,76
Westmoreland,2340 JEANNETTE - 4,Governor,,Scott R Wagner,REP,28,0,28
Westmoreland,2340 JEANNETTE - 4,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,2340 JEANNETTE - 4,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,2340 JEANNETTE - 4,U.S. House,14.0,Bibiana Boerio,DEM,76,0,76
Westmoreland,2340 JEANNETTE - 4,U.S. House,14.0,Guy Reschenthaler,REP,31,0,31
Westmoreland,2340 JEANNETTE - 4,State House,58.0,Mary Popovich,DEM,74,0,74
Westmoreland,2340 JEANNETTE - 4,State House,58.0,Justin Walsh,REP,33,0,33
Westmoreland,2351 JEANNETTE - 5-1,Straight Party,,Democratic,DEM,88,5,83
Westmoreland,2351 JEANNETTE - 5-1,Straight Party,,Republican,REP,85,2,83
Westmoreland,2351 JEANNETTE - 5-1,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2351 JEANNETTE - 5-1,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2351 JEANNETTE - 5-1,U.S. Senate,,Bob Casey Jr,DEM,163,5,158
Westmoreland,2351 JEANNETTE - 5-1,U.S. Senate,,Lou Barletta,REP,148,3,145
Westmoreland,2351 JEANNETTE - 5-1,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,2351 JEANNETTE - 5-1,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,2351 JEANNETTE - 5-1,Governor,,Tom Wolf,DEM,168,5,163
Westmoreland,2351 JEANNETTE - 5-1,Governor,,Scott R Wagner,REP,145,3,142
Westmoreland,2351 JEANNETTE - 5-1,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,2351 JEANNETTE - 5-1,Governor,,Ken V Krawchuk,LN,0,0,0
Westmoreland,2351 JEANNETTE - 5-1,U.S. House,14.0,Bibiana Boerio,DEM,144,5,139
Westmoreland,2351 JEANNETTE - 5-1,U.S. House,14.0,Guy Reschenthaler,REP,169,3,166
Westmoreland,2351 JEANNETTE - 5-1,State House,58.0,Mary Popovich,DEM,145,5,140
Westmoreland,2351 JEANNETTE - 5-1,State House,58.0,Justin Walsh,REP,171,3,168
Westmoreland,2352 JEANNETTE - 5-2,Straight Party,,Democratic,DEM,146,4,141
Westmoreland,2352 JEANNETTE - 5-2,Straight Party,,Republican,REP,189,8,181
Westmoreland,2352 JEANNETTE - 5-2,Straight Party,,Green Party,GRN,3,0,3
Westmoreland,2352 JEANNETTE - 5-2,Straight Party,,Libertarian,LN,3,0,3
Westmoreland,2352 JEANNETTE - 5-2,U.S. Senate,,Bob Casey Jr,DEM,298,11,286
Westmoreland,2352 JEANNETTE - 5-2,U.S. Senate,,Lou Barletta,REP,346,12,334
Westmoreland,2352 JEANNETTE - 5-2,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,2352 JEANNETTE - 5-2,U.S. Senate,,Dale R Kerns Jr,LN,13,0,13
Westmoreland,2352 JEANNETTE - 5-2,Governor,,Tom Wolf,DEM,311,13,298
Westmoreland,2352 JEANNETTE - 5-2,Governor,,Scott R Wagner,REP,339,11,328
Westmoreland,2352 JEANNETTE - 5-2,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,2352 JEANNETTE - 5-2,Governor,,Ken V Krawchuk,LN,9,0,9
Westmoreland,2352 JEANNETTE - 5-2,U.S. House,14.0,Bibiana Boerio,DEM,288,11,276
Westmoreland,2352 JEANNETTE - 5-2,U.S. House,14.0,Guy Reschenthaler,REP,371,13,358
Westmoreland,2352 JEANNETTE - 5-2,State House,58.0,Mary Popovich,DEM,261,11,250
Westmoreland,2352 JEANNETTE - 5-2,State House,58.0,Justin Walsh,REP,401,13,388
Westmoreland,2360 JEANNETTE - 6,Straight Party,,Democratic,DEM,180,4,176
Westmoreland,2360 JEANNETTE - 6,Straight Party,,Republican,REP,227,8,219
Westmoreland,2360 JEANNETTE - 6,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,2360 JEANNETTE - 6,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2360 JEANNETTE - 6,U.S. Senate,,Bob Casey Jr,DEM,361,6,355
Westmoreland,2360 JEANNETTE - 6,U.S. Senate,,Lou Barletta,REP,358,13,345
Westmoreland,2360 JEANNETTE - 6,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,2360 JEANNETTE - 6,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Westmoreland,2360 JEANNETTE - 6,Governor,,Tom Wolf,DEM,363,5,358
Westmoreland,2360 JEANNETTE - 6,Governor,,Scott R Wagner,REP,359,13,346
Westmoreland,2360 JEANNETTE - 6,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,2360 JEANNETTE - 6,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,2360 JEANNETTE - 6,U.S. House,14.0,Bibiana Boerio,DEM,338,6,332
Westmoreland,2360 JEANNETTE - 6,U.S. House,14.0,Guy Reschenthaler,REP,390,13,377
Westmoreland,2360 JEANNETTE - 6,State House,58.0,Mary Popovich,DEM,296,6,290
Westmoreland,2360 JEANNETTE - 6,State House,58.0,Justin Walsh,REP,435,13,422
Westmoreland,2410 LATROBE - 1st WARD,Straight Party,,Democratic,DEM,221,6,215
Westmoreland,2410 LATROBE - 1st WARD,Straight Party,,Republican,REP,185,2,183
Westmoreland,2410 LATROBE - 1st WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2410 LATROBE - 1st WARD,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2410 LATROBE - 1st WARD,U.S. Senate,,Bob Casey Jr,DEM,411,10,401
Westmoreland,2410 LATROBE - 1st WARD,U.S. Senate,,Lou Barletta,REP,302,6,296
Westmoreland,2410 LATROBE - 1st WARD,U.S. Senate,,Neal Gale,GRN,5,0,5
Westmoreland,2410 LATROBE - 1st WARD,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,2410 LATROBE - 1st WARD,Governor,,Tom Wolf,DEM,430,12,418
Westmoreland,2410 LATROBE - 1st WARD,Governor,,Scott R Wagner,REP,285,4,281
Westmoreland,2410 LATROBE - 1st WARD,Governor,,Paul Glover,GRN,6,0,6
Westmoreland,2410 LATROBE - 1st WARD,Governor,,Ken V Krawchuk,LN,8,0,8
Westmoreland,2410 LATROBE - 1st WARD,U.S. House,14.0,Bibiana Boerio,DEM,419,10,409
Westmoreland,2410 LATROBE - 1st WARD,U.S. House,14.0,Guy Reschenthaler,REP,311,5,306
Westmoreland,2410 LATROBE - 1st WARD,State House,55.0,Joseph A Petrarca,DEM,540,12,528
Westmoreland,2420 LATROBE - 2nd WARD,Straight Party,,Democratic,DEM,87,6,81
Westmoreland,2420 LATROBE - 2nd WARD,Straight Party,,Republican,REP,104,3,101
Westmoreland,2420 LATROBE - 2nd WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2420 LATROBE - 2nd WARD,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2420 LATROBE - 2nd WARD,U.S. Senate,,Bob Casey Jr,DEM,170,10,160
Westmoreland,2420 LATROBE - 2nd WARD,U.S. Senate,,Lou Barletta,REP,172,7,165
Westmoreland,2420 LATROBE - 2nd WARD,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,2420 LATROBE - 2nd WARD,U.S. Senate,,Dale R Kerns Jr,LN,6,1,5
Westmoreland,2420 LATROBE - 2nd WARD,Governor,,Tom Wolf,DEM,190,13,177
Westmoreland,2420 LATROBE - 2nd WARD,Governor,,Scott R Wagner,REP,161,4,157
Westmoreland,2420 LATROBE - 2nd WARD,Governor,,Paul Glover,GRN,2,1,1
Westmoreland,2420 LATROBE - 2nd WARD,Governor,,Ken V Krawchuk,LN,0,0,0
Westmoreland,2420 LATROBE - 2nd WARD,U.S. House,14.0,Bibiana Boerio,DEM,176,12,164
Westmoreland,2420 LATROBE - 2nd WARD,U.S. House,14.0,Guy Reschenthaler,REP,179,8,171
Westmoreland,2420 LATROBE - 2nd WARD,State House,55.0,Joseph A Petrarca,DEM,260,19,241
Westmoreland,2430 LATROBE - 3rd WARD,Straight Party,,Democratic,DEM,164,5,159
Westmoreland,2430 LATROBE - 3rd WARD,Straight Party,,Republican,REP,112,4,108
Westmoreland,2430 LATROBE - 3rd WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2430 LATROBE - 3rd WARD,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2430 LATROBE - 3rd WARD,U.S. Senate,,Bob Casey Jr,DEM,285,8,276
Westmoreland,2430 LATROBE - 3rd WARD,U.S. Senate,,Lou Barletta,REP,259,6,253
Westmoreland,2430 LATROBE - 3rd WARD,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,2430 LATROBE - 3rd WARD,U.S. Senate,,Dale R Kerns Jr,LN,9,0,9
Westmoreland,2430 LATROBE - 3rd WARD,Governor,,Tom Wolf,DEM,312,8,303
Westmoreland,2430 LATROBE - 3rd WARD,Governor,,Scott R Wagner,REP,240,6,234
Westmoreland,2430 LATROBE - 3rd WARD,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,2430 LATROBE - 3rd WARD,Governor,,Ken V Krawchuk,LN,6,0,6
Westmoreland,2430 LATROBE - 3rd WARD,U.S. House,14.0,Bibiana Boerio,DEM,301,6,294
Westmoreland,2430 LATROBE - 3rd WARD,U.S. House,14.0,Guy Reschenthaler,REP,258,8,250
Westmoreland,2430 LATROBE - 3rd WARD,State House,55.0,Joseph A Petrarca,DEM,406,10,395
Westmoreland,2440 LATROBE - 4th WARD,Straight Party,,Democratic,DEM,158,8,150
Westmoreland,2440 LATROBE - 4th WARD,Straight Party,,Republican,REP,141,2,139
Westmoreland,2440 LATROBE - 4th WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2440 LATROBE - 4th WARD,Straight Party,,Libertarian,LN,4,0,4
Westmoreland,2440 LATROBE - 4th WARD,U.S. Senate,,Bob Casey Jr,DEM,276,10,266
Westmoreland,2440 LATROBE - 4th WARD,U.S. Senate,,Lou Barletta,REP,239,5,234
Westmoreland,2440 LATROBE - 4th WARD,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,2440 LATROBE - 4th WARD,U.S. Senate,,Dale R Kerns Jr,LN,10,0,10
Westmoreland,2440 LATROBE - 4th WARD,Governor,,Tom Wolf,DEM,285,10,275
Westmoreland,2440 LATROBE - 4th WARD,Governor,,Scott R Wagner,REP,238,5,233
Westmoreland,2440 LATROBE - 4th WARD,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,2440 LATROBE - 4th WARD,Governor,,Ken V Krawchuk,LN,5,0,5
Westmoreland,2440 LATROBE - 4th WARD,U.S. House,14.0,Bibiana Boerio,DEM,271,10,261
Westmoreland,2440 LATROBE - 4th WARD,U.S. House,14.0,Guy Reschenthaler,REP,258,5,253
Westmoreland,2440 LATROBE - 4th WARD,State House,55.0,Joseph A Petrarca,DEM,392,13,379
Westmoreland,2450 LATROBE - 5th WARD,Straight Party,,Democratic,DEM,104,3,101
Westmoreland,2450 LATROBE - 5th WARD,Straight Party,,Republican,REP,138,2,136
Westmoreland,2450 LATROBE - 5th WARD,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,2450 LATROBE - 5th WARD,Straight Party,,Libertarian,LN,3,0,3
Westmoreland,2450 LATROBE - 5th WARD,U.S. Senate,,Bob Casey Jr,DEM,205,5,200
Westmoreland,2450 LATROBE - 5th WARD,U.S. Senate,,Lou Barletta,REP,217,2,215
Westmoreland,2450 LATROBE - 5th WARD,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,2450 LATROBE - 5th WARD,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,2450 LATROBE - 5th WARD,Governor,,Tom Wolf,DEM,206,5,201
Westmoreland,2450 LATROBE - 5th WARD,Governor,,Scott R Wagner,REP,213,2,211
Westmoreland,2450 LATROBE - 5th WARD,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,2450 LATROBE - 5th WARD,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,2450 LATROBE - 5th WARD,U.S. House,14.0,Bibiana Boerio,DEM,201,5,196
Westmoreland,2450 LATROBE - 5th WARD,U.S. House,14.0,Guy Reschenthaler,REP,229,2,227
Westmoreland,2450 LATROBE - 5th WARD,State House,55.0,Joseph A Petrarca,DEM,288,5,283
Westmoreland,2460 LATROBE - 6th WARD,Straight Party,,Democratic,DEM,82,5,77
Westmoreland,2460 LATROBE - 6th WARD,Straight Party,,Republican,REP,86,2,84
Westmoreland,2460 LATROBE - 6th WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2460 LATROBE - 6th WARD,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,2460 LATROBE - 6th WARD,U.S. Senate,,Bob Casey Jr,DEM,156,7,149
Westmoreland,2460 LATROBE - 6th WARD,U.S. Senate,,Lou Barletta,REP,169,2,167
Westmoreland,2460 LATROBE - 6th WARD,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,2460 LATROBE - 6th WARD,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,2460 LATROBE - 6th WARD,Governor,,Tom Wolf,DEM,162,7,155
Westmoreland,2460 LATROBE - 6th WARD,Governor,,Scott R Wagner,REP,164,2,162
Westmoreland,2460 LATROBE - 6th WARD,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,2460 LATROBE - 6th WARD,Governor,,Ken V Krawchuk,LN,4,0,4
Westmoreland,2460 LATROBE - 6th WARD,U.S. House,14.0,Bibiana Boerio,DEM,161,7,154
Westmoreland,2460 LATROBE - 6th WARD,U.S. House,14.0,Guy Reschenthaler,REP,169,2,167
Westmoreland,2460 LATROBE - 6th WARD,State House,55.0,Joseph A Petrarca,DEM,233,8,225
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Straight Party,,Democratic,DEM,21,1,20
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Straight Party,,Republican,REP,18,1,17
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,39,1,38
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. Senate,,Lou Barletta,REP,35,2,33
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Governor,,Tom Wolf,DEM,39,1,38
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Governor,,Scott R Wagner,REP,34,2,32
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. House,13.0,Brent Ottaway,DEM,36,1,35
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,U.S. House,13.0,John Joyce,REP,39,2,37
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,State House,59.0,Clare Dooley,DEM,36,1,35
Westmoreland,2500 LAUREL MOUNTAIN BOROUGH,State House,59.0,Mike Reese,REP,39,2,37
Westmoreland,2600 LIGONIER BOROUGH,Straight Party,,Democratic,DEM,159,16,142
Westmoreland,2600 LIGONIER BOROUGH,Straight Party,,Republican,REP,239,14,225
Westmoreland,2600 LIGONIER BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2600 LIGONIER BOROUGH,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2600 LIGONIER BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,363,28,334
Westmoreland,2600 LIGONIER BOROUGH,U.S. Senate,,Lou Barletta,REP,384,17,366
Westmoreland,2600 LIGONIER BOROUGH,U.S. Senate,,Neal Gale,GRN,10,0,10
Westmoreland,2600 LIGONIER BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,2600 LIGONIER BOROUGH,Governor,,Tom Wolf,DEM,387,29,358
Westmoreland,2600 LIGONIER BOROUGH,Governor,,Scott R Wagner,REP,369,17,352
Westmoreland,2600 LIGONIER BOROUGH,Governor,,Paul Glover,GRN,6,0,6
Westmoreland,2600 LIGONIER BOROUGH,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,2600 LIGONIER BOROUGH,U.S. House,13.0,Brent Ottaway,DEM,326,24,301
Westmoreland,2600 LIGONIER BOROUGH,U.S. House,13.0,John Joyce,REP,423,21,401
Westmoreland,2600 LIGONIER BOROUGH,State House,59.0,Clare Dooley,DEM,290,20,270
Westmoreland,2600 LIGONIER BOROUGH,State House,59.0,Mike Reese,REP,472,26,446
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Straight Party,,Democratic,DEM,110,6,104
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Straight Party,,Republican,REP,280,7,273
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. Senate,,Bob Casey Jr,DEM,223,15,208
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. Senate,,Lou Barletta,REP,418,13,405
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. Senate,,Dale R Kerns Jr,LN,7,0,7
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Governor,,Tom Wolf,DEM,237,17,220
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Governor,,Scott R Wagner,REP,403,11,392
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,2703 LIGONIER TWP - IDLE PARK,Governor,,Ken V Krawchuk,LN,9,0,9
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. House,13.0,Brent Ottaway,DEM,197,14,183
Westmoreland,2703 LIGONIER TWP - IDLE PARK,U.S. House,13.0,John Joyce,REP,451,14,437
Westmoreland,2703 LIGONIER TWP - IDLE PARK,State House,59.0,Clare Dooley,DEM,174,14,160
Westmoreland,2703 LIGONIER TWP - IDLE PARK,State House,59.0,Mike Reese,REP,476,14,462
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Straight Party,,Democratic,DEM,56,5,51
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Straight Party,,Republican,REP,101,7,94
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. Senate,,Bob Casey Jr,DEM,115,11,104
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. Senate,,Lou Barletta,REP,160,9,151
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Governor,,Tom Wolf,DEM,118,11,107
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Governor,,Scott R Wagner,REP,151,8,143
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. House,13.0,Brent Ottaway,DEM,101,11,90
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,U.S. House,13.0,John Joyce,REP,173,9,164
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,State House,59.0,Clare Dooley,DEM,86,7,79
Westmoreland,2706 LIGONIER TWP - LAUGHLINST,State House,59.0,Mike Reese,REP,190,13,177
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Straight Party,,Democratic,DEM,165,10,154
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Straight Party,,Republican,REP,402,24,378
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. Senate,,Bob Casey Jr,DEM,363,16,346
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. Senate,,Lou Barletta,REP,636,32,604
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. Senate,,Dale R Kerns Jr,LN,11,0,11
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Governor,,Tom Wolf,DEM,407,18,389
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Governor,,Scott R Wagner,REP,593,31,562
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Governor,,Paul Glover,GRN,5,0,5
Westmoreland,2709 LIGONIER TWP - N LIGONIER,Governor,,Ken V Krawchuk,LN,11,0,11
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. House,13.0,Brent Ottaway,DEM,321,16,304
Westmoreland,2709 LIGONIER TWP - N LIGONIER,U.S. House,13.0,John Joyce,REP,692,32,660
Westmoreland,2709 LIGONIER TWP - N LIGONIER,State House,59.0,Clare Dooley,DEM,288,15,273
Westmoreland,2709 LIGONIER TWP - N LIGONIER,State House,59.0,Mike Reese,REP,731,35,696
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Straight Party,,Democratic,DEM,56,1,55
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Straight Party,,Republican,REP,154,12,142
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,2712 LIGONIER TWP - S LIGONIER,U.S. Senate,,Bob Casey Jr,DEM,138,4,134
Westmoreland,2712 LIGONIER TWP - S LIGONIER,U.S. Senate,,Lou Barletta,REP,214,15,199
Westmoreland,2712 LIGONIER TWP - S LIGONIER,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,2712 LIGONIER TWP - S LIGONIER,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Governor,,Tom Wolf,DEM,138,4,134
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Governor,,Scott R Wagner,REP,215,15,200
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,2712 LIGONIER TWP - S LIGONIER,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,2712 LIGONIER TWP - S LIGONIER,U.S. House,13.0,Brent Ottaway,DEM,117,3,114
